date,lstm_reconstruction_error,severity_percentile,model_flag,plain_explanation
2020-02-14,0.7054841,0.4785581106277191,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (30% of reconstruction error), AMZN (26% of reconstruction error), MSFT (25% of reconstruction error), NVDA (20% of reconstruction error)."
2020-02-18,0.7156191,0.49285270354257305,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (31% of reconstruction error), AMZN (25% of reconstruction error), MSFT (24% of reconstruction error), NVDA (20% of reconstruction error)."
2020-02-19,0.7413095,0.5183343691733996,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (30% of reconstruction error), AMZN (24% of reconstruction error), NVDA (23% of reconstruction error), MSFT (23% of reconstruction error)."
2020-02-20,0.7729404,0.550652579241765,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (29% of reconstruction error), MSFT (24% of reconstruction error), NVDA (24% of reconstruction error), AMZN (23% of reconstruction error)."
2020-02-21,0.9012998,0.6382846488502175,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (27% of reconstruction error), MSFT (25% of reconstruction error), NVDA (24% of reconstruction error), AMZN (23% of reconstruction error)."
2020-02-24,1.1654067,0.7625854568054692,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (26% of reconstruction error), MSFT (26% of reconstruction error), NVDA (26% of reconstruction error), AMZN (23% of reconstruction error)."
2020-02-25,1.1654688,0.7632069608452455,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (26% of reconstruction error), MSFT (26% of reconstruction error), AAPL (26% of reconstruction error), AMZN (22% of reconstruction error)."
2020-02-26,1.1249905,0.745183343691734,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (26% of reconstruction error), MSFT (26% of reconstruction error), AAPL (26% of reconstruction error), AMZN (22% of reconstruction error)."
2020-02-27,1.4650369,0.8769422001243008,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (30% of reconstruction error), AAPL (26% of reconstruction error), NVDA (23% of reconstruction error), AMZN (21% of reconstruction error)."
2020-02-28,1.512576,0.8825357364822871,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (29% of reconstruction error), NVDA (26% of reconstruction error), AAPL (26% of reconstruction error), AMZN (19% of reconstruction error)."
2020-03-02,1.7993635,0.9123679303915475,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (35% of reconstruction error), MSFT (33% of reconstruction error), NVDA (20% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-03,1.8952421,0.9235550031075201,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (34% of reconstruction error), MSFT (34% of reconstruction error), NVDA (21% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-04,2.0273576,0.939714108141703,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (35% of reconstruction error), MSFT (33% of reconstruction error), NVDA (21% of reconstruction error), AMZN (12% of reconstruction error)."
2020-03-05,2.0926828,0.9434431323803605,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (34% of reconstruction error), MSFT (32% of reconstruction error), NVDA (22% of reconstruction error), AMZN (12% of reconstruction error)."
2020-03-06,2.0966382,0.9440646364201367,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (34% of reconstruction error), MSFT (33% of reconstruction error), NVDA (22% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-09,2.5079265,0.9571162212554382,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (35% of reconstruction error), MSFT (33% of reconstruction error), NVDA (20% of reconstruction error), AMZN (12% of reconstruction error)."
2020-03-10,2.9684467,0.9676817899316346,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (36% of reconstruction error), MSFT (33% of reconstruction error), NVDA (18% of reconstruction error), AMZN (12% of reconstruction error)."
2020-03-11,3.071786,0.9701678060907396,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (36% of reconstruction error), MSFT (33% of reconstruction error), NVDA (18% of reconstruction error), AMZN (12% of reconstruction error)."
2020-03-12,3.8936305,0.9844623990055935,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (35% of reconstruction error), MSFT (34% of reconstruction error), NVDA (18% of reconstruction error), AMZN (13% of reconstruction error)."
2020-03-13,5.5012603,0.9881914232442511,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (38% of reconstruction error), AAPL (34% of reconstruction error), NVDA (16% of reconstruction error), AMZN (12% of reconstruction error)."
2020-03-16,7.0225782,0.9894344313238036,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (33% of reconstruction error), NVDA (17% of reconstruction error), AMZN (10% of reconstruction error)."
2020-03-17,7.7139997,0.9900559353635798,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (32% of reconstruction error), NVDA (17% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-18,7.7462397,0.9919204474829086,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (32% of reconstruction error), NVDA (17% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-19,7.87798,0.9925419515226849,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (18% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-20,7.8896713,0.9931634555624611,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (32% of reconstruction error), NVDA (17% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-23,7.724187,0.9906774394033562,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (32% of reconstruction error), NVDA (17% of reconstruction error), AMZN (11% of reconstruction error)."
2020-03-24,8.713499,1.0,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (39% of reconstruction error), AAPL (32% of reconstruction error), NVDA (19% of reconstruction error), AMZN (10% of reconstruction error)."
2020-03-25,8.71269,0.9993784959602238,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (39% of reconstruction error), AAPL (32% of reconstruction error), NVDA (19% of reconstruction error), AMZN (10% of reconstruction error)."
2020-03-26,8.591005,0.9981354878806712,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (39% of reconstruction error), AAPL (32% of reconstruction error), NVDA (19% of reconstruction error), AMZN (10% of reconstruction error)."
2020-03-27,8.640893,0.9987569919204475,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (39% of reconstruction error), AAPL (33% of reconstruction error), NVDA (18% of reconstruction error), AMZN (10% of reconstruction error)."
2020-03-30,8.447807,0.997513983840895,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (19% of reconstruction error), AMZN (10% of reconstruction error)."
2020-03-31,8.310152,0.9956494717215661,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (19% of reconstruction error), AMZN (10% of reconstruction error)."
2020-04-01,8.320268,0.9962709757613425,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (19% of reconstruction error), AMZN (10% of reconstruction error)."
2020-04-02,8.285825,0.9950279676817899,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (20% of reconstruction error), AMZN (10% of reconstruction error)."
2020-04-03,8.282785,0.9944064636420137,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (30% of reconstruction error), NVDA (20% of reconstruction error), AMZN (10% of reconstruction error)."
2020-04-06,8.324765,0.9968924798011187,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (20% of reconstruction error), AMZN (9% of reconstruction error)."
2020-04-07,7.9327745,0.9937849596022374,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (30% of reconstruction error), NVDA (21% of reconstruction error), AMZN (9% of reconstruction error)."
2020-04-08,7.74121,0.9912989434431324,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (40% of reconstruction error), AAPL (31% of reconstruction error), NVDA (21% of reconstruction error), AMZN (9% of reconstruction error)."
2020-04-09,6.7505236,0.9888129272840274,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (41% of reconstruction error), AAPL (31% of reconstruction error), NVDA (21% of reconstruction error), AMZN (8% of reconstruction error)."
2020-04-13,5.4344816,0.9875699192044748,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (37% of reconstruction error), AAPL (30% of reconstruction error), NVDA (24% of reconstruction error), AMZN (9% of reconstruction error)."
2020-04-14,3.8404884,0.9819763828464885,True,"Flagged as unusual. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (35% of reconstruction error), AAPL (30% of reconstruction error), NVDA (23% of reconstruction error), AMZN (12% of reconstruction error)."
2020-04-15,3.3353603,0.9751398384089497,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: MSFT (33% of reconstruction error), AAPL (33% of reconstruction error), NVDA (23% of reconstruction error), AMZN (11% of reconstruction error)."
2020-04-16,3.2636292,0.9738968303293971,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (33% of reconstruction error), MSFT (33% of reconstruction error), NVDA (23% of reconstruction error), AMZN (12% of reconstruction error)."
2020-04-17,3.242928,0.9732753262896209,True,"Flagged as unusual. This looks like a focused sequence anomaly because a small number of features explain most of the reconstruction error. Biggest contributors: AAPL (33% of reconstruction error), MSFT (33% of reconstruction error), NVDA (22% of reconstruction error), AMZN (12% of reconstruction error)."
2020-04-20,3.097278,0.9714108141702921,True,"Flagged as unusual. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (33% of reconstruction error), AAPL (31% of reconstruction error), NVDA (23% of reconstruction error), AMZN (12% of reconstruction error)."
2020-04-21,3.3208985,0.9745183343691733,True,"Flagged as unusual. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (34% of reconstruction error), AAPL (30% of reconstruction error), NVDA (23% of reconstruction error), AMZN (13% of reconstruction error)."
2020-04-22,2.4411492,0.9558732131758857,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (35% of reconstruction error), AAPL (29% of reconstruction error), NVDA (20% of reconstruction error), AMZN (16% of reconstruction error)."
2020-04-23,2.4240322,0.9546302050963331,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (36% of reconstruction error), AAPL (29% of reconstruction error), NVDA (20% of reconstruction error), AMZN (16% of reconstruction error)."
2020-04-24,2.1753883,0.947172156619018,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (34% of reconstruction error), AAPL (29% of reconstruction error), NVDA (21% of reconstruction error), AMZN (16% of reconstruction error)."
2020-04-27,2.0409248,0.9409571162212554,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (33% of reconstruction error), AAPL (28% of reconstruction error), NVDA (22% of reconstruction error), AMZN (16% of reconstruction error)."
2020-04-28,1.887443,0.9223119950279677,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (30% of reconstruction error), MSFT (29% of reconstruction error), NVDA (23% of reconstruction error), AMZN (18% of reconstruction error)."
2020-04-29,1.954704,0.9285270354257302,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AAPL (30% of reconstruction error), MSFT (30% of reconstruction error), NVDA (22% of reconstruction error), AMZN (17% of reconstruction error)."
2020-04-30,1.7717285,0.9117464263517713,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (31% of reconstruction error), AAPL (29% of reconstruction error), NVDA (21% of reconstruction error), AMZN (20% of reconstruction error)."
2020-05-01,1.9917558,0.9347420758234929,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (29% of reconstruction error), AMZN (27% of reconstruction error), AAPL (26% of reconstruction error), NVDA (18% of reconstruction error)."
2020-05-04,1.9686372,0.9310130515848353,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (30% of reconstruction error), AMZN (27% of reconstruction error), AAPL (26% of reconstruction error), NVDA (17% of reconstruction error)."
2020-05-05,1.3893659,0.8595400870105656,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (34% of reconstruction error), MSFT (28% of reconstruction error), AAPL (21% of reconstruction error), NVDA (17% of reconstruction error)."
2020-05-06,1.3672911,0.8551895587321318,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (35% of reconstruction error), MSFT (29% of reconstruction error), AAPL (21% of reconstruction error), NVDA (16% of reconstruction error)."
2020-05-07,1.3404866,0.8446239900559354,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (35% of reconstruction error), MSFT (29% of reconstruction error), AAPL (20% of reconstruction error), NVDA (16% of reconstruction error)."
2020-05-08,1.3535545,0.8508390304536979,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (35% of reconstruction error), MSFT (29% of reconstruction error), AAPL (21% of reconstruction error), NVDA (16% of reconstruction error)."
2020-05-11,1.2755097,0.8129272840273462,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (31% of reconstruction error), AMZN (30% of reconstruction error), AAPL (22% of reconstruction error), NVDA (17% of reconstruction error)."
2020-05-12,1.0960662,0.7321317588564326,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (31% of reconstruction error), MSFT (31% of reconstruction error), AAPL (19% of reconstruction error), NVDA (19% of reconstruction error)."
2020-05-13,1.1049858,0.7339962709757614,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (31% of reconstruction error), AMZN (31% of reconstruction error), AAPL (19% of reconstruction error), NVDA (19% of reconstruction error)."
2020-05-14,1.01565,0.6985705407085147,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (31% of reconstruction error), AMZN (30% of reconstruction error), AAPL (21% of reconstruction error), NVDA (19% of reconstruction error)."
2020-05-15,1.0281166,0.7047855811062772,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (30% of reconstruction error), AMZN (29% of reconstruction error), NVDA (21% of reconstruction error), AAPL (20% of reconstruction error)."
2020-05-18,1.0055053,0.6942200124300808,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (30% of reconstruction error), MSFT (30% of reconstruction error), NVDA (21% of reconstruction error), AAPL (20% of reconstruction error)."
2020-05-19,0.84769326,0.6096954630205096,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (32% of reconstruction error), MSFT (29% of reconstruction error), AAPL (20% of reconstruction error), NVDA (19% of reconstruction error)."
2020-05-20,0.76137733,0.540708514605345,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (36% of reconstruction error), MSFT (27% of reconstruction error), AAPL (20% of reconstruction error), NVDA (17% of reconstruction error)."
2020-05-21,0.7946712,0.5711622125543816,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (36% of reconstruction error), MSFT (26% of reconstruction error), AAPL (20% of reconstruction error), NVDA (17% of reconstruction error)."
2020-05-22,0.7642091,0.5425730267246737,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (38% of reconstruction error), MSFT (26% of reconstruction error), NVDA (18% of reconstruction error), AAPL (18% of reconstruction error)."
2020-05-26,0.7847279,0.5637041640770665,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (36% of reconstruction error), MSFT (26% of reconstruction error), NVDA (20% of reconstruction error), AAPL (18% of reconstruction error)."
2020-05-27,0.7406175,0.5158483530142945,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (35% of reconstruction error), MSFT (25% of reconstruction error), NVDA (21% of reconstruction error), AAPL (18% of reconstruction error)."
2020-05-28,0.6290555,0.3983840894965817,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (40% of reconstruction error), NVDA (25% of reconstruction error), MSFT (19% of reconstruction error), AAPL (16% of reconstruction error)."
2020-05-29,0.59557855,0.3704164077066501,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: AMZN (37% of reconstruction error), NVDA (27% of reconstruction error), MSFT (20% of reconstruction error), AAPL (15% of reconstruction error)."
2020-06-01,0.39505786,0.12678682411435674,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (38% of reconstruction error), MSFT (25% of reconstruction error), AAPL (21% of reconstruction error), AMZN (15% of reconstruction error)."
2020-06-02,0.3674218,0.11311373523927906,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (40% of reconstruction error), MSFT (22% of reconstruction error), AAPL (22% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-03,0.3633198,0.10876320696084525,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (41% of reconstruction error), MSFT (22% of reconstruction error), AAPL (21% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-04,0.3735977,0.11684275947793661,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (40% of reconstruction error), MSFT (23% of reconstruction error), AAPL (21% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-05,0.4033435,0.13238036047234308,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (37% of reconstruction error), MSFT (24% of reconstruction error), AAPL (24% of reconstruction error), AMZN (15% of reconstruction error)."
2020-06-08,0.39079565,0.12367930391547545,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (38% of reconstruction error), MSFT (25% of reconstruction error), AAPL (21% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-09,0.4113103,0.13983840894965818,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (35% of reconstruction error), AAPL (24% of reconstruction error), MSFT (22% of reconstruction error), AMZN (19% of reconstruction error)."
2020-06-10,0.4164338,0.14791796146674954,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: NVDA (33% of reconstruction error), MSFT (26% of reconstruction error), AAPL (25% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-11,0.70041883,0.4754505904288378,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (31% of reconstruction error), NVDA (27% of reconstruction error), AAPL (27% of reconstruction error), AMZN (15% of reconstruction error)."
2020-06-12,0.69552654,0.46861404599129897,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (31% of reconstruction error), AAPL (27% of reconstruction error), NVDA (27% of reconstruction error), AMZN (15% of reconstruction error)."
2020-06-15,0.663865,0.42697327532628965,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (32% of reconstruction error), AAPL (29% of reconstruction error), NVDA (24% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-16,0.6769155,0.4425108763206961,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (33% of reconstruction error), AAPL (28% of reconstruction error), NVDA (23% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-17,0.67579305,0.4387818520820385,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (33% of reconstruction error), AAPL (28% of reconstruction error), NVDA (23% of reconstruction error), AMZN (16% of reconstruction error)."
2020-06-18,0.65143955,0.4170292106898695,False,"Not flagged, but this window still has a measurable reconstruction error. This looks like a broad sequence anomaly because the reconstruction error is spread across several features. Biggest contributors: MSFT (33% of reconstruction error), AAPL (28% of reconstruction error), NVDA (23% of reconstruction error), AMZN (16% of reconstruction error)."
